Date,Distance Walking/Running,Steps,Distance Swimming,Strokes,Distance Cycling,Distance Wheelchair,Distance Downhill Snowsports
2018-12-22,19789.12,24563.00,0.00,0.00,0.00,0.00,0.00
2018-12-23,15115.76,17489.00,0.00,0.00,0.00,0.00,0.00
2018-12-24,6564.29,9073.00,0.00,0.00,0.00,0.00,0.00
2018-12-25,9053.98,11157.89,0.00,0.00,0.00,0.00,0.00
2018-12-26,17007.64,19134.00,0.00,0.00,0.00,0.00,0.00
2018-12-27,6297.19,9052.00,0.00,0.00,0.00,0.00,0.00
2018-12-28,9777.71,13260.82,0.00,0.00,0.00,0.00,0.00
2018-12-29,3088.16,4254.91,0.00,0.00,0.00,0.00,0.00
2018-12-30,18402.58,26030.73,0.00,0.00,0.00,0.00,0.00
2018-12-31,7907.33,11324.00,0.00,0.00,0.00,0.00,0.00
2019-01-01,19402.23,22324.00,0.00,0.00,0.00,0.00,0.00
2019-01-02,17416.65,19929.48,0.00,0.00,0.00,0.00,0.00
2019-01-03,10129.16,12769.54,0.00,0.00,0.00,0.00,0.00
2019-01-04,11479.14,16801.41,0.00,0.00,0.00,0.00,0.00
2019-01-05,6986.38,9631.00,0.00,0.00,0.00,0.00,0.00
2019-01-06,13214.26,20533.57,0.00,0.00,0.00,0.00,0.00
2019-01-07,5866.98,9577.00,0.00,0.00,0.00,0.00,0.00
2019-01-08,7156.14,10168.00,0.00,0.00,0.00,0.00,0.00
2019-01-09,6906.80,9623.00,0.00,0.00,0.00,0.00,0.00
2019-01-10,13329.75,16795.23,0.00,0.00,0.00,0.00,0.00
2019-01-11,15222.21,17321.00,0.00,0.00,0.00,0.00,0.00
2019-01-12,16898.39,18912.13,0.00,0.00,0.00,0.00,0.00
2019-01-13,14898.15,17251.00,0.00,0.00,0.00,0.00,0.00
2019-01-14,14124.59,16793.74,0.00,0.00,0.00,0.00,0.00
2019-01-15,14660.37,17669.30,0.00,0.00,0.00,0.00,0.00
2019-01-16,6257.18,9251.00,0.00,0.00,0.00,0.00,0.00
2019-01-17,6820.04,9704.10,0.00,0.00,0.00,0.00,0.00
2019-01-18,6644.62,9482.90,0.00,0.00,0.00,0.00,0.00
2019-01-19,3737.16,5640.00,0.00,0.00,0.00,0.00,0.00
2019-01-20,5297.28,9158.00,0.00,0.00,0.00,0.00,0.00
2019-01-21,2327.53,3707.00,0.00,0.00,0.00,0.00,0.00
2019-01-22,6012.37,9944.00,0.00,0.00,0.00,0.00,0.00
2019-01-23,6353.48,10081.00,0.00,0.00,0.00,0.00,0.00
2019-01-24,5298.51,8516.00,0.00,0.00,0.00,0.00,0.00
2019-01-25,8892.10,12895.00,0.00,0.00,0.00,0.00,0.00
2019-01-26,8874.79,12204.44,0.00,0.00,0.00,0.00,0.00
2019-01-27,6931.46,9766.00,0.00,0.00,0.00,0.00,0.00
2019-01-28,5583.54,8559.20,0.00,0.00,0.00,0.00,0.00
2019-01-29,6305.11,9548.00,0.00,0.00,0.00,0.00,0.00
2019-01-30,1935.92,2993.00,0.00,0.00,0.00,0.00,0.00
2019-01-31,5401.13,7779.00,0.00,0.00,0.00,0.00,0.00
2019-02-01,2784.36,4056.00,0.00,0.00,0.00,0.00,0.00
2019-02-02,5675.21,7876.98,0.00,0.00,0.00,0.00,0.00
2019-02-03,6687.12,9479.47,0.00,0.00,0.00,0.00,0.00
2019-02-04,6232.20,9214.67,0.00,0.00,0.00,0.00,0.00
2019-02-05,5718.84,7856.58,0.00,0.00,0.00,0.00,0.00
2019-02-06,3762.48,6118.00,0.00,0.00,0.00,0.00,0.00
2019-02-07,4023.31,6386.00,0.00,0.00,0.00,0.00,0.00
2019-02-08,7371.60,10715.19,0.00,0.00,0.00,0.00,0.00
2019-02-09,4362.54,6870.00,0.00,0.00,0.00,0.00,0.00
2019-02-10,3998.85,6822.00,0.00,0.00,0.00,0.00,0.00
2019-02-11,5603.77,8928.00,0.00,0.00,0.00,0.00,0.00
2019-02-12,8415.91,12632.00,0.00,0.00,0.00,0.00,0.00
2019-02-13,8616.80,12864.00,0.00,0.00,0.00,0.00,0.00
2019-02-14,15461.71,19152.00,0.00,0.00,0.00,0.00,0.00
2019-02-15,18657.06,23852.00,0.00,0.00,0.00,0.00,0.00
2019-02-16,9743.60,10912.00,0.00,0.00,0.00,0.00,0.00
2019-02-17,13018.33,12485.00,0.00,0.00,0.00,0.00,0.00
2019-02-18,15150.66,18492.00,0.00,0.00,0.00,0.00,0.00
2019-02-19,13091.99,15658.00,0.00,0.00,0.00,0.00,0.00
2019-02-20,10971.06,12070.00,0.00,0.00,0.00,0.00,0.00
2019-02-21,8901.09,12425.00,0.00,0.00,0.00,0.00,0.00
2019-02-22,7783.62,10373.00,0.00,0.00,0.00,0.00,0.00
2019-02-23,19020.27,22862.78,0.00,0.00,0.00,0.00,0.00
2019-02-24,13751.50,16053.22,0.00,0.00,0.00,0.00,0.00
2019-02-25,4587.53,6680.00,0.00,0.00,0.00,0.00,0.00
2019-02-26,7232.27,10562.00,0.00,0.00,0.00,0.00,0.00
2019-02-27,7797.41,11678.00,0.00,0.00,0.00,0.00,0.00
2019-02-28,5898.10,7772.00,0.00,0.00,0.00,0.00,0.00
2019-03-01,18213.70,22001.21,0.00,0.00,0.00,0.00,0.00
2019-03-02,12288.28,16856.00,0.00,0.00,0.00,0.00,0.00
2019-03-03,14043.48,15946.59,0.00,0.00,0.00,0.00,0.00
2019-03-04,16420.29,20211.00,0.00,0.00,0.00,0.00,0.00
2019-03-05,16160.41,18125.80,0.00,0.00,0.00,0.00,0.00
2019-03-06,9886.39,11765.43,0.00,0.00,0.00,0.00,0.00
2019-03-07,7111.24,10104.44,0.00,0.00,0.00,0.00,0.00
2019-03-08,17274.22,20593.00,0.00,0.00,0.00,0.00,0.00
2019-03-09,10129.54,13957.62,0.00,0.00,0.00,0.00,0.00
2019-03-10,8667.53,11508.25,0.00,0.00,0.00,0.00,0.00
2019-03-11,12202.12,13364.00,0.00,0.00,0.00,0.00,0.00
2019-03-12,11108.99,13217.00,0.00,0.00,0.00,0.00,0.00
2019-03-13,11397.00,12620.00,0.00,0.00,0.00,0.00,0.00
2019-03-14,9295.02,10497.50,0.00,0.00,0.00,0.00,0.00
2019-03-15,2681.71,3450.00,0.00,0.00,0.00,0.00,0.00
2019-03-16,18070.66,20702.00,0.00,0.00,0.00,0.00,0.00
2019-03-17,12141.06,13559.10,0.00,0.00,0.00,0.00,0.00
2019-03-18,6653.98,8802.00,0.00,0.00,0.00,0.00,0.00
2019-03-19,15645.42,17943.49,0.00,0.00,0.00,0.00,0.00
2019-03-20,8567.56,12458.19,0.00,0.00,0.00,0.00,0.00
2019-03-21,7574.55,9957.00,0.00,0.00,0.00,0.00,0.00
2019-03-22,15466.71,18312.00,0.00,0.00,0.00,0.00,0.00
2019-03-23,11199.30,13028.00,0.00,0.00,0.00,0.00,0.00
2019-03-24,12891.37,14659.27,0.00,0.00,0.00,0.00,0.00
2019-03-25,6184.09,8875.07,0.00,0.00,0.00,0.00,0.00
2019-03-26,10881.69,12081.00,0.00,0.00,0.00,0.00,0.00
2019-03-27,12311.68,14445.00,0.00,0.00,0.00,0.00,0.00
2019-03-28,8542.32,12437.00,0.00,0.00,0.00,0.00,0.00
2019-03-29,18782.60,22989.83,0.00,0.00,0.00,0.00,0.00
2019-03-30,11578.13,12148.00,0.00,0.00,0.00,0.00,0.00
2019-03-31,9213.76,12622.00,0.00,0.00,0.00,0.00,0.00
2019-04-01,7392.21,10572.00,0.00,0.00,0.00,0.00,0.00
2019-04-02,10347.93,13286.00,0.00,0.00,0.00,0.00,0.00
2019-04-03,7200.83,10335.00,0.00,0.00,0.00,0.00,0.00
2019-04-04,7166.57,9867.56,0.00,0.00,0.00,0.00,0.00
2019-04-05,7201.47,10205.06,0.00,0.00,0.00,0.00,0.00
2019-04-06,13018.90,15780.00,0.00,0.00,0.00,0.00,0.00
2019-04-07,6873.27,10120.00,0.00,0.00,0.00,0.00,0.00
2019-04-08,11989.90,14175.00,0.00,0.00,0.00,0.00,0.00
2019-04-09,7306.36,9865.92,0.00,0.00,0.00,0.00,0.00
2019-04-10,6821.25,9430.08,0.00,0.00,0.00,0.00,0.00
2019-04-11,7325.31,10305.00,0.00,0.00,0.00,0.00,0.00
2019-04-12,10175.55,14570.00,0.00,0.00,0.00,0.00,0.00
2019-04-13,7657.81,12217.00,0.00,0.00,0.00,0.00,0.00
2019-04-14,13557.76,15618.00,0.00,0.00,0.00,0.00,0.00
2019-04-15,9760.00,12884.98,0.00,0.00,0.00,0.00,0.00
2019-04-16,6159.70,9438.00,0.00,0.00,0.00,0.00,0.00
2019-04-17,6523.58,10157.00,0.00,0.00,0.00,0.00,0.00
2019-04-18,11999.87,14511.00,0.00,0.00,0.00,0.00,0.00
2019-04-19,3449.74,5208.00,0.00,0.00,0.00,0.00,0.00
2019-04-20,5390.82,8455.00,0.00,0.00,0.00,0.00,0.00
2019-04-21,9471.24,13430.00,0.00,0.00,0.00,0.00,0.00
2019-04-22,6996.19,9779.00,0.00,0.00,0.00,0.00,0.00
2019-04-23,4658.67,7151.00,0.00,0.00,0.00,0.00,0.00
2019-04-24,6312.40,8807.00,0.00,0.00,0.00,0.00,0.00
2019-04-25,7530.83,10884.00,0.00,0.00,0.00,0.00,0.00
2019-04-26,48.76,72.00,0.00,0.00,0.00,0.00,0.00
2019-04-27,4871.47,7104.88,0.00,0.00,0.00,0.00,0.00
2019-04-28,11267.63,13867.86,0.00,0.00,0.00,0.00,0.00
2019-04-29,5051.42,6910.00,0.00,0.00,0.00,0.00,0.00
2019-04-30,8833.27,13207.14,0.00,0.00,0.00,0.00,0.00
2019-05-01,20402.20,32704.86,0.00,0.00,0.00,0.00,0.00
2019-05-02,6251.32,10568.00,0.00,0.00,0.00,0.00,0.00
2019-05-03,5577.64,8632.00,0.00,0.00,0.00,0.00,0.00
2019-05-04,5355.11,7830.21,0.00,0.00,0.00,0.00,0.00
2019-05-05,9301.65,12500.00,0.00,0.00,0.00,0.00,0.00
2019-05-06,12742.65,15399.52,0.00,0.00,0.00,0.00,0.00
2019-05-07,15422.57,18996.65,0.00,0.00,0.00,0.00,0.00
2019-05-08,9330.67,12636.00,0.00,0.00,0.00,0.00,0.00
2019-05-09,11717.49,14789.00,0.00,0.00,0.00,0.00,0.00
2019-05-10,5026.66,8096.00,0.00,0.00,0.00,0.00,0.00
2019-05-11,2953.52,4839.00,0.00,0.00,0.00,0.00,0.00
2019-05-12,6737.20,9791.00,0.00,0.00,0.00,0.00,0.00
2019-05-13,5079.96,7144.00,0.00,0.00,0.00,0.00,0.00
2019-05-14,7559.50,11086.00,0.00,0.00,0.00,0.00,0.00
2019-05-15,4471.06,6378.00,0.00,0.00,0.00,0.00,0.00
2019-05-16,4018.71,5935.62,0.00,0.00,0.00,0.00,0.00
2019-05-17,5745.25,7964.00,0.00,0.00,0.00,0.00,0.00
2019-05-18,1998.96,3228.00,0.00,0.00,0.00,0.00,0.00
2019-05-19,5228.58,7104.00,0.00,0.00,0.00,0.00,0.00
2019-05-20,4452.92,6219.00,0.00,0.00,0.00,0.00,0.00
2019-05-21,7284.71,11077.00,0.00,0.00,0.00,0.00,0.00
2019-05-22,5545.75,7844.00,0.00,0.00,0.00,0.00,0.00
2019-05-23,3104.74,4391.00,0.00,0.00,0.00,0.00,0.00
2019-05-24,3452.92,5791.00,0.00,0.00,0.00,0.00,0.00
2019-05-25,3123.92,5213.00,0.00,0.00,0.00,0.00,0.00
2019-05-26,4444.36,6167.00,0.00,0.00,0.00,0.00,0.00
2019-05-27,5337.11,8067.00,0.00,0.00,0.00,0.00,0.00
2019-05-28,6783.61,9767.00,0.00,0.00,0.00,0.00,0.00
2019-05-29,5470.93,7683.00,0.00,0.00,0.00,0.00,0.00
2019-05-30,6503.56,9814.00,0.00,0.00,0.00,0.00,0.00
2019-05-31,14196.19,22680.00,0.00,0.00,0.00,0.00,0.00
2019-06-01,8816.28,14433.00,0.00,0.00,0.00,0.00,0.00
2019-06-02,7423.03,10492.00,0.00,0.00,0.00,0.00,0.00
2019-06-03,5319.64,7833.00,0.00,0.00,0.00,0.00,0.00
2019-06-04,4882.82,6621.00,0.00,0.00,0.00,0.00,0.00
2019-06-05,4958.90,7584.00,0.00,0.00,0.00,0.00,0.00
2019-06-06,4421.37,7167.00,0.00,0.00,0.00,0.00,0.00
2019-06-07,5299.10,7415.00,0.00,0.00,0.00,0.00,0.00
2019-06-08,6167.64,8660.00,0.00,0.00,0.00,0.00,0.00
2019-06-09,5523.57,7820.00,0.00,0.00,0.00,0.00,0.00
2019-06-10,6089.67,8707.00,0.00,0.00,0.00,0.00,0.00
2019-06-11,12580.90,15247.00,0.00,0.00,0.00,0.00,0.00
2019-06-12,5168.05,7053.00,0.00,0.00,0.00,0.00,0.00
2019-06-13,5772.78,8045.00,0.00,0.00,0.00,0.00,0.00
2019-06-14,4713.17,7868.00,0.00,0.00,0.00,0.00,0.00
2019-06-15,5186.13,9020.00,0.00,0.00,0.00,0.00,0.00
2019-06-16,5229.44,7190.00,0.00,0.00,0.00,0.00,0.00
2019-06-17,13035.28,16917.13,0.00,0.00,0.00,0.00,0.00
2019-06-18,11707.05,14491.87,0.00,0.00,0.00,0.00,0.00
2019-06-19,6666.18,9172.00,0.00,0.00,0.00,0.00,0.00
2019-06-20,8151.00,11337.00,0.00,0.00,0.00,0.00,0.00
2019-06-21,13293.68,17939.45,0.00,0.00,0.00,0.00,0.00
2019-06-22,10761.35,15480.38,0.00,0.00,0.00,0.00,0.00
2019-06-23,6928.90,9797.00,0.00,0.00,0.00,0.00,0.00
2019-06-24,12489.06,15678.77,0.00,0.00,0.00,0.00,0.00
2019-06-25,5991.23,8197.23,0.00,0.00,0.00,0.00,0.00
2019-06-26,6291.05,8745.00,0.00,0.00,0.00,0.00,0.00
2019-06-27,4479.63,6193.00,0.00,0.00,0.00,0.00,0.00
2019-06-28,7816.43,11564.00,0.00,0.00,0.00,0.00,0.00
2019-06-29,3162.51,4617.00,0.00,0.00,0.00,0.00,0.00
2019-06-30,4579.38,6436.00,0.00,0.00,0.00,0.00,0.00
2019-07-01,4427.91,6206.00,0.00,0.00,0.00,0.00,0.00
2019-07-02,6937.65,9609.00,0.00,0.00,0.00,0.00,0.00
2019-07-03,6134.06,8563.00,0.00,0.00,0.00,0.00,0.00
2019-07-04,4811.28,6591.55,0.00,0.00,0.00,0.00,0.00
2019-07-05,10335.66,12233.50,0.00,0.00,0.00,0.00,0.00
2019-07-06,3682.03,5206.00,0.00,0.00,0.00,0.00,0.00
2019-07-07,6083.07,8495.00,0.00,0.00,0.00,0.00,0.00
2019-07-08,4927.46,6701.00,0.00,0.00,0.00,0.00,0.00
2019-07-09,5615.66,7817.00,0.00,0.00,0.00,0.00,0.00
2019-07-10,5721.20,8010.00,0.00,0.00,0.00,0.00,0.00
2019-07-11,5903.14,8010.00,0.00,0.00,0.00,0.00,0.00
2019-07-12,6816.49,9395.00,0.00,0.00,0.00,0.00,0.00
2019-07-13,9365.06,11700.00,0.00,0.00,0.00,0.00,0.00
2019-07-14,5250.56,7173.00,0.00,0.00,0.00,0.00,0.00
2019-07-15,11514.53,13365.00,0.00,0.00,0.00,0.00,0.00
2019-07-16,5603.89,7772.00,0.00,0.00,0.00,0.00,0.00
2019-07-17,6051.13,8224.00,0.00,0.00,0.00,0.00,0.00
2019-07-18,5547.09,7449.91,0.00,0.00,0.00,0.00,0.00
2019-07-19,6300.56,8814.58,0.00,0.00,0.00,0.00,0.00
2019-07-20,6871.53,9569.00,0.00,0.00,0.00,0.00,0.00
2019-07-21,6356.42,8776.00,0.00,0.00,0.00,0.00,0.00
2019-07-22,10963.34,12908.26,0.00,0.00,0.00,0.00,0.00
2019-07-23,6749.90,9378.77,0.00,0.00,0.00,0.00,0.00
2019-07-24,5200.12,6996.23,0.00,0.00,0.00,0.00,0.00
2019-07-25,7070.55,9842.00,0.00,0.00,0.00,0.00,0.00
2019-07-26,12570.36,16393.82,0.00,0.00,0.00,0.00,0.00
2019-07-27,8800.24,12482.18,0.00,0.00,0.00,0.00,0.00
2019-07-28,7666.41,10605.00,0.00,0.00,0.00,0.00,0.00
2019-07-29,6803.73,9588.00,0.00,0.00,0.00,0.00,0.00
2019-07-30,6005.27,8090.00,0.00,0.00,0.00,0.00,0.00
2019-07-31,5581.38,7652.00,0.00,0.00,0.00,0.00,0.00
2019-08-01,5463.15,7483.00,0.00,0.00,0.00,0.00,0.00
2019-08-02,14424.46,17291.00,0.00,0.00,0.00,0.00,0.00
2019-08-03,1277.36,1771.50,0.00,0.00,0.00,0.00,0.00
2019-08-04,6462.59,8905.50,0.00,0.00,0.00,0.00,0.00
2019-08-05,5447.23,7184.86,0.00,0.00,0.00,0.00,0.00
2019-08-06,7456.67,10247.70,0.00,0.00,0.00,0.00,0.00
2019-08-07,4497.14,6099.00,0.00,0.00,0.00,0.00,0.00
2019-08-08,6640.89,9033.02,0.00,0.00,0.00,0.00,0.00
2019-08-09,5821.81,8055.98,0.00,0.00,0.00,0.00,0.00
2019-08-10,9743.31,13719.00,0.00,0.00,0.00,0.00,0.00
2019-08-11,7283.31,10717.00,0.00,0.00,0.00,0.00,0.00
2019-08-12,6293.21,8677.00,0.00,0.00,0.00,0.00,0.00
2019-08-13,5054.17,7117.69,0.00,0.00,0.00,0.00,0.00
2019-08-14,11081.84,15163.80,0.00,0.00,0.00,0.00,0.00
2019-08-15,9164.08,12624.64,0.00,0.00,0.00,0.00,0.00
2019-08-16,10813.20,15185.87,0.00,0.00,0.00,0.00,0.00
2019-08-17,4944.88,7469.00,0.00,0.00,0.00,0.00,0.00
2019-08-18,5135.31,7494.00,0.00,0.00,0.00,0.00,0.00
2019-08-19,7048.48,11041.00,0.00,0.00,0.00,0.00,0.00
2019-08-20,6406.54,8813.00,0.00,0.00,0.00,0.00,0.00
2019-08-21,8305.23,11817.00,0.00,0.00,0.00,0.00,0.00
2019-08-22,4885.61,6887.00,0.00,0.00,0.00,0.00,0.00
2019-08-23,5305.59,7174.00,0.00,0.00,0.00,0.00,0.00
2019-08-24,6049.10,8539.00,0.00,0.00,0.00,0.00,0.00
2019-08-25,5447.13,7584.00,0.00,0.00,0.00,0.00,0.00
2019-08-26,5002.37,6815.00,0.00,0.00,0.00,0.00,0.00
2019-08-27,5651.59,7979.68,0.00,0.00,0.00,0.00,0.00
2019-08-28,9500.36,13521.81,0.00,0.00,0.00,0.00,0.00
2019-08-29,6072.30,8821.51,0.00,0.00,0.00,0.00,0.00
2019-08-30,13947.83,20061.15,0.00,0.00,0.00,0.00,0.00
2019-08-31,3375.80,4755.00,0.00,0.00,0.00,0.00,0.00
2019-09-01,6223.37,8546.00,0.00,0.00,0.00,0.00,0.00
2019-09-02,7640.42,10422.50,0.00,0.00,0.00,0.00,0.00
2019-09-03,6951.87,9576.76,0.00,0.00,0.00,0.00,0.00
2019-09-04,6117.38,8450.49,0.00,0.00,0.00,0.00,0.00
2019-09-05,6185.48,8544.25,0.00,0.00,0.00,0.00,0.00
2019-09-06,2799.35,3919.00,0.00,0.00,0.00,0.00,0.00
2019-09-07,3157.76,4451.00,0.00,0.00,0.00,0.00,0.00
2019-09-08,39.50,56.00,0.00,0.00,0.00,0.00,0.00
2019-09-09,5381.90,7372.51,0.00,0.00,0.00,0.00,0.00
2019-09-10,7722.21,10971.49,0.00,0.00,0.00,0.00,0.00
2019-09-11,5932.37,8204.00,0.00,0.00,0.00,0.00,0.00
2019-09-12,467.90,624.00,0.00,0.00,0.00,0.00,0.00
2019-09-13,8557.50,12364.00,0.00,0.00,0.00,0.00,0.00
2019-09-14,4377.08,6302.00,0.00,0.00,0.00,0.00,0.00
2019-09-15,7693.20,10797.00,0.00,0.00,0.00,0.00,0.00
2019-09-16,8806.15,12511.10,0.00,0.00,0.00,0.00,0.00
2019-09-17,5962.93,8655.90,0.00,0.00,0.00,0.00,0.00
2019-09-18,5608.87,7687.00,0.00,0.00,0.00,0.00,0.00
2019-09-19,7394.00,10402.85,0.00,0.00,0.00,0.00,0.00
2019-09-20,3584.25,5064.00,0.00,0.00,0.00,0.00,0.00
2019-09-21,6357.90,8977.00,0.00,0.00,0.00,0.00,0.00
2019-09-22,5985.58,8312.00,0.00,0.00,0.00,0.00,0.00
2019-09-23,6429.04,8601.00,0.00,0.00,0.00,0.00,0.00
2019-09-24,2321.65,3062.41,0.00,0.00,0.00,0.00,0.00
2019-09-25,6380.87,8456.30,0.00,0.00,0.00,0.00,0.00
2019-09-26,7315.97,9894.29,0.00,0.00,0.00,0.00,0.00
2019-09-27,8230.36,11643.00,0.00,0.00,0.00,0.00,0.00
2019-09-28,6986.25,9565.00,0.00,0.00,0.00,0.00,0.00
2019-09-29,7506.00,9956.00,0.00,0.00,0.00,0.00,0.00
2019-09-30,9299.61,13365.00,0.00,0.00,0.00,0.00,0.00
2019-10-01,7502.73,10444.00,0.00,0.00,0.00,0.00,0.00
2019-10-02,21315.74,30781.84,0.00,0.00,0.00,0.00,0.00
2019-10-03,12925.00,19568.16,0.00,0.00,0.00,0.00,0.00
2019-10-04,6661.52,9501.00,0.00,0.00,0.00,0.00,0.00
2019-10-05,7022.15,9736.00,0.00,0.00,0.00,0.00,0.00
2019-10-06,7084.49,9834.00,0.00,0.00,0.00,0.00,0.00
2019-10-07,6991.83,9976.00,0.00,0.00,0.00,0.00,0.00
2019-10-08,8179.50,11591.00,0.00,0.00,0.00,0.00,0.00
2019-10-09,7519.37,10134.00,0.00,0.00,0.00,0.00,0.00
2019-10-10,6734.58,9076.00,0.00,0.00,0.00,0.00,0.00
2019-10-11,5987.66,8158.00,0.00,0.00,0.00,0.00,0.00
2019-10-12,4434.34,6402.00,0.00,0.00,0.00,0.00,0.00
2019-10-13,7653.80,10122.57,0.00,0.00,0.00,0.00,0.00
2019-10-14,9214.69,12402.39,0.00,0.00,0.00,0.00,0.00
2019-10-15,10081.13,14194.00,0.00,0.00,0.00,0.00,0.00
2019-10-16,8940.19,12232.39,0.00,0.00,0.00,0.00,0.00
2019-10-17,8848.91,12318.61,0.00,0.00,0.00,0.00,0.00
2019-10-18,8000.32,11100.00,0.00,0.00,0.00,0.00,0.00
2019-10-19,8543.90,12525.00,0.00,0.00,0.00,0.00,0.00
2019-10-20,7894.56,10992.00,0.00,0.00,0.00,0.00,0.00
2019-10-21,8242.46,11051.79,0.00,0.00,0.00,0.00,0.00
2019-10-22,9136.78,12691.00,0.00,0.00,0.00,0.00,0.00
2019-10-23,7020.30,9428.02,0.00,0.00,0.00,0.00,0.00
2019-10-24,9026.48,12567.98,0.00,0.00,0.00,0.00,0.00
2019-10-25,16600.82,23173.00,0.00,0.00,0.00,0.00,0.00
2019-10-26,13679.32,18424.00,0.00,0.00,0.00,0.00,0.00
2019-10-27,7011.17,9466.64,0.00,0.00,0.00,0.00,0.00
2019-10-28,9154.99,12597.36,0.00,0.00,0.00,0.00,0.00
2019-10-29,9309.24,13504.45,0.00,0.00,0.00,0.00,0.00
2019-10-30,10854.81,14699.55,0.00,0.00,0.00,0.00,0.00
2019-10-31,18140.98,24903.00,0.00,0.00,0.00,0.00,0.00
2019-11-01,12474.55,18709.00,0.00,0.00,0.00,0.00,0.00
2019-11-02,9788.12,14235.00,0.00,0.00,0.00,0.00,0.00
2019-11-03,9786.35,13261.00,0.00,0.00,0.00,0.00,0.00
2019-11-04,6765.11,9202.00,0.00,0.00,0.00,0.00,0.00
2019-11-05,7877.48,10967.00,0.00,0.00,0.00,0.00,0.00
2019-11-06,8359.17,11670.00,0.00,0.00,0.00,0.00,0.00
2019-11-07,8506.60,11950.00,0.00,0.00,0.00,0.00,0.00
2019-11-08,7546.96,10539.00,0.00,0.00,0.00,0.00,0.00
2019-11-09,7631.36,10709.41,0.00,0.00,0.00,0.00,0.00
2019-11-10,10576.39,14720.59,0.00,0.00,0.00,0.00,0.00
2019-11-11,8352.85,11706.00,0.00,0.00,0.00,0.00,0.00
2019-11-12,8650.70,12019.37,0.00,0.00,0.00,0.00,0.00
2019-11-13,9500.32,13446.82,0.00,0.00,0.00,0.00,0.00
2019-11-14,9655.81,13457.81,0.00,0.00,0.00,0.00,0.00
2019-11-15,7240.55,9958.00,0.00,0.00,0.00,0.00,0.00
2019-11-16,5083.55,6777.00,0.00,0.00,0.00,0.00,0.00
2019-11-17,9000.05,12592.00,0.00,0.00,0.00,0.00,0.00
2019-11-18,9177.13,13015.00,0.00,0.00,0.00,0.00,0.00
2019-11-19,6893.37,9627.00,0.00,0.00,0.00,0.00,0.00
2019-11-20,6840.85,9323.00,0.00,0.00,0.00,0.00,0.00
2019-11-21,6685.75,9255.00,0.00,0.00,0.00,0.00,0.00
2019-11-22,6987.54,11057.00,0.00,0.00,0.00,0.00,0.00
2019-11-23,8700.11,13221.00,0.00,0.00,0.00,0.00,0.00
2019-11-24,9991.75,14360.80,0.00,0.00,0.00,0.00,0.00
2019-11-25,8719.15,12151.00,0.00,0.00,0.00,0.00,0.00
2019-11-26,8442.25,11924.93,0.00,0.00,0.00,0.00,0.00
2019-11-27,8415.83,11943.50,0.00,0.00,0.00,0.00,0.00
2019-11-28,7761.07,10900.82,0.00,0.00,0.00,0.00,0.00
2019-11-29,9221.02,13431.18,0.00,0.00,0.00,0.00,0.00
2019-11-30,1453.48,2181.00,0.00,0.00,0.00,0.00,0.00
2019-12-01,10972.38,14784.30,0.00,0.00,0.00,0.00,0.00
2019-12-02,8000.63,11190.70,0.00,0.00,0.00,0.00,0.00
2019-12-03,9210.59,13085.00,0.00,0.00,0.00,0.00,0.00
2019-12-04,8486.72,11699.00,0.00,0.00,0.00,0.00,0.00
2019-12-05,6608.85,10029.00,0.00,0.00,0.00,0.00,0.00
2019-12-06,9323.17,14533.00,0.00,0.00,0.00,0.00,0.00
2019-12-07,6033.45,10032.00,0.00,0.00,0.00,0.00,0.00
2019-12-08,8066.92,11607.00,0.00,0.00,0.00,0.00,0.00
2019-12-09,7286.37,10341.00,0.00,0.00,0.00,0.00,0.00
2019-12-10,10670.23,15485.00,0.00,0.00,0.00,0.00,0.00
2019-12-11,9111.52,13615.00,0.00,0.00,0.00,0.00,0.00
2019-12-12,8245.60,11440.00,0.00,0.00,0.00,0.00,0.00
2019-12-13,7005.55,10003.16,0.00,0.00,0.00,0.00,0.00
2019-12-14,7609.48,10710.98,0.00,0.00,0.00,0.00,0.00
2019-12-15,6793.40,10879.86,0.00,0.00,0.00,0.00,0.00
2019-12-16,9812.79,14103.00,0.00,0.00,0.00,0.00,0.00
2019-12-17,12006.11,17321.56,0.00,0.00,0.00,0.00,0.00
2019-12-18,9673.84,14839.44,0.00,0.00,0.00,0.00,0.00
2019-12-19,6042.56,9673.00,0.00,0.00,0.00,0.00,0.00
2019-12-20,4511.65,7353.00,0.00,0.00,0.00,0.00,0.00
2019-12-21,6727.49,9935.00,0.00,0.00,0.00,0.00,0.00
2019-12-22,7580.33,11795.00,0.00,0.00,0.00,0.00,0.00
2019-12-23,9414.74,13933.00,0.00,0.00,0.00,0.00,0.00
2019-12-24,11660.23,17061.00,0.00,0.00,0.00,0.00,0.00
2019-12-25,8576.62,12223.00,0.00,0.00,0.00,0.00,0.00
2019-12-26,14137.50,16364.00,0.00,0.00,0.00,0.00,0.00
2019-12-27,6510.32,10181.00,0.00,0.00,0.00,0.00,0.00
2019-12-28,9781.08,13336.00,0.00,0.00,0.00,0.00,0.00
2019-12-29,8829.33,12579.14,0.00,0.00,0.00,0.00,0.00
2019-12-30,11898.75,17441.86,0.00,0.00,0.00,0.00,0.00
2019-12-31,6830.53,11150.00,0.00,0.00,0.00,0.00,0.00
2020-01-01,12232.23,17502.89,0.00,0.00,0.00,0.00,0.00
